age,city,city_home,district,educ,encouraged,family_in_city,female,income,kms_to_home,length_residence,married,minority,more_at_home_village,num_calls_to_prior_residence,owns_home,owns_village_property,participates,plan_to_live,pol_active_village,political_efficacy,political_interest,recommend_live,reghelp,trust_city_gov,trust_nat_gov
23,Blueville,4,39,1,0,1,1,1000,210.1958046,17,1,0,4,7,1,0,5.246258753,75,0,2,1,1,1,4,3
28,Blueville,4,23,0,1,3,1,1000,129.8607166,21,1,0,4,7,0,1,5.246529817,30,0,4,2,1,1,1,3
20,Blueville,4,43,1,0,0,1,2500,34.49747134,18,0,0,2,3,1,1,5.256098208,60,0,4,2,0,0,3,3
37,Blueville,4,24,1,1,0,0,400,173.3847079,21,1,0,1,6,0,0,5.258268556,0,1,4,1,0,1,1,3
30,Greenville,4,81,1,0,3,1,700,16.25382451,13,1,0,3,5,1,1,5.261523599,10,0,2,2,1,1,1,2
45,Blueville,4,23,0,1,3,1,1000,182.034179,21,1,0,3,3,1,0,5.265557556,25,0,1,1,0,1,3,2
53,Greenville,4,80,1,1,3,1,NA,37.50101251,18,1,0,3,2,0,0,5.26707704,100,1,3,2,1,0,2,1
32,Blueville,4,20,1,0,3,1,1500,137.4050486,11,1,0,3,2,1,1,5.270247439,70,0,3,1,1,0,3,3
19,Blueville,4,7,1,0,0,1,800,164.2799677,17,0,0,1,14,1,0,5.273622712,100,0,4,1,0,1,3,4
22,Blueville,4,45,1,1,0,0,800,8.957754969,22,0,0,2,2,1,1,5.276274088,50,0,4,3,1,0,1,3
20,Greenville,3,44,0,0,3,1,900,19.46260514,10,1,0,2,4,0,0,5.277128689,70,0,4,1,1,0,3,2
20,Greenville,4,77,1,0,3,1,400,127.0063441,0,1,0,3,3,0,0,5.283196901,100,0,2,1,1,0,2,3
34,Greenville,4,81,0,0,3,0,700,21.15160173,12,1,0,4,6,0,1,5.28522293,68,0,4,2,1,0,1,4
35,Greenville,4,6,1,1,3,0,1500,15.56076913,39,1,1,3,2,1,0,5.291344047,40,0,3,2,1,0,3,2
26,Blueville,4,83,0,1,3,1,NA,131.681733,7,1,0,4,3,1,1,5.291874828,80,0,4,1,1,1,2,1
21,Blueville,4,45,1,1,0,0,700,14.26587169,33,0,0,1,14,1,0,5.293210812,40,0,4,1,1,1,2,4
25,Greenville,4,58,0,1,3,0,NA,20.37130123,18,1,1,4,0,1,0,5.294953065,10,0,2,2,1,0,2,1
20,Blueville,4,24,1,1,0,0,600,54.55768298,21,0,1,4,24,0,0,5.303094371,60,0,4,1,1,0,2,3
19,Blueville,4,60,1,0,0,1,800,192.5043967,19,0,0,1,4,1,1,5.309471641,2,0,3,1,1,1,1,3
31,Blueville,3,64,1,0,3,1,1500,74.58161471,12,1,0,3,5,1,1,5.317141857,15,0,3,2,1,1,2,3
26,Blueville,4,36,0,0,3,1,900,25.60832874,13,1,1,4,3,0,0,5.320183125,40,0,4,2,1,1,4,4
27,Blueville,4,45,0,1,3,1,1000,181.3889365,15,1,1,3,3,0,1,5.324517278,50,0,2,2,1,1,3,2
24,Blueville,4,18,0,1,3,1,1500,98.07352464,33,1,0,1,5,1,1,5.324788772,40,0,4,2,0,0,2,3
45,Greenville,4,26,0,0,3,0,1100,16.02849417,23,1,0,4,0,1,0,5.326852877,40,0,4,2,0,0,2,4
25,Blueville,4,43,1,0,0,1,2000,17.20678674,26,1,0,2,7,0,0,5.330172087,40,0,4,1,1,0,2,3
38,Greenville,4,78,0,1,3,1,NA,29.02517497,23,1,0,3,0,0,0,5.331500704,50,1,2,1,1,1,1,1
25,Blueville,4,23,1,1,3,1,1000,172.3836657,18,1,0,3,0,1,1,5.332634978,74,0,4,1,1,0,4,3
26,Blueville,4,16,1,1,0,0,500,116.5041468,9,1,0,4,24,0,0,5.332932503,100,1,4,2,1,0,3,4
19,Blueville,4,23,1,1,0,0,800,132.6893996,17,0,0,1,14,1,0,5.334419505,100,0,4,1,0,0,3,4
19,Blueville,4,37,1,0,0,0,1000,95.66500489,17,0,0,3,2,1,0,5.34057902,40,0,4,1,1,0,3,4
19,Blueville,4,45,1,1,0,0,800,79.53896917,68,0,1,3,4,1,0,5.346030805,100,0,1,2,1,1,3,4
28,Blueville,4,10,0,0,0,0,1000,163.9243485,15,1,0,2,30,0,1,5.347834514,70,0,3,2,0,0,3,4
19,Blueville,4,3,1,1,1,1,1000,8.432325305,19,1,0,4,7,1,0,5.348689767,40,0,4,1,1,0,2,3
27,Blueville,4,24,1,1,3,1,1000,132.5730944,21,1,0,4,12,1,0,5.350710197,13,0,4,1,0,1,3,4
28,Blueville,4,10,0,0,3,1,800,38.66342589,10,1,0,2,38,1,0,5.350931464,22,0,2,2,1,0,3,2
22,Blueville,4,19,1,1,0,0,1700,45.20689918,53,0,0,2,0,1,0,5.351894394,60,0,3,2,0,0,3,3
22,Blueville,4,31,1,0,0,0,1000,29.1906203,10,0,1,4,14,0,0,5.357471805,78,0,3,2,1,1,3,4
18,Blueville,3,64,1,0,0,1,2000,130.6454812,2,0,0,4,1,1,0,5.358120809,1,0,4,1,1,1,4,3
31,Greenville,4,44,0,0,3,1,800,15.20161482,17,1,1,1,2,0,0,5.363180347,100,0,3,2,1,1,3,2
29,Blueville,4,17,1,1,3,0,NA,170.0194985,48,1,0,3,7,1,0,5.366328218,40,0,2,2,1,1,2,1
21,Blueville,4,54,1,1,0,0,NA,26.7562764,18,0,0,1,10,0,0,5.366524099,40,0,4,3,1,1,1,1
18,Greenville,4,85,1,1,0,1,1400,27.35963353,16,0,0,4,1,1,0,5.368095845,100,0,4,2,1,0,3,4
39,Blueville,4,45,0,1,2,1,900,14.28260117,14,1,1,4,0,1,0,5.368215984,60,0,4,1,0,1,2,3
19,Greenville,4,65,1,0,3,1,400,4.89237324,18,1,1,3,7,1,0,5.376642172,70,0,1,1,1,1,3,3
20,Blueville,4,10,1,0,0,0,800,37.40093834,6,0,0,4,14,0,0,5.377210625,10,0,3,1,1,0,4,3
21,Blueville,4,45,1,1,3,1,800,12.61039011,2,1,0,3,14,1,0,5.380521119,60,0,4,1,1,1,2,2
22,Blueville,1,7,1,0,0,0,1000,178.3518621,6,0,0,3,14,1,1,5.381726695,5,0,2,3,0,1,2,4
32,Blueville,4,10,1,0,0,0,1000,180.6745017,10,1,0,3,21,0,1,5.384268804,15,1,2,3,1,1,1,4
25,Blueville,4,36,0,0,3,1,800,86.11480174,7,1,0,4,14,1,0,5.385254099,100,0,1,2,0,1,4,4
30,Blueville,4,67,0,0,1,1,950,83.07298384,20,1,1,4,5,1,0,5.386716297,40,1,1,2,1,0,3,4
38,Blueville,4,7,1,0,3,0,1000,118.077812,20,1,0,3,5,0,1,5.387859855,12,0,4,2,1,0,2,3
25,Blueville,4,50,1,0,3,1,1000,117.7114531,7,1,0,4,21,0,0,5.389535273,60,1,3,2,1,0,2,4
37,Greenville,4,75,1,1,3,0,NA,44.15864709,7,1,0,3,4,0,0,5.390352062,65,1,2,2,1,0,3,1
30,Greenville,4,48,1,1,3,0,1200,18.80386032,4,1,0,4,12,0,0,5.391464244,50,0,2,2,1,0,2,4
18,Greenville,4,28,1,1,3,1,500,89.02531918,3,1,1,3,6,1,0,5.397213209,50,0,4,2,1,1,4,3
32,Blueville,4,7,1,0,3,0,900,107.9251861,23,1,0,2,14,1,1,5.398749653,60,0,2,3,1,0,2,3
28,Blueville,4,50,1,0,3,0,800,180.903713,11,1,0,4,14,0,0,5.406053761,10,1,3,3,1,0,4,4
28,Greenville,3,85,0,1,3,1,1500,20.4907259,5,1,0,4,0,0,0,5.410673448,35,0,3,2,1,0,2,3
19,Blueville,4,24,0,1,1,0,1300,181.9178925,15,1,0,4,35,0,0,5.411261315,60,0,4,2,1,0,4,4
21,Blueville,4,23,1,1,0,1,NA,132.5022782,21,0,0,2,0,1,0,5.413334832,40,0,4,1,0,0,2,1
19,Blueville,4,83,1,1,0,0,1000,126.7658345,19,0,0,4,7,0,1,5.416805172,80,0,4,2,1,1,3,2
22,Blueville,4,24,1,1,0,0,NA,178.0547872,21,0,0,2,0,1,0,5.42239607,60,0,4,3,0,1,3,1
29,Blueville,4,83,1,1,3,1,NA,105.0643541,10,1,0,4,15,1,1,5.430988102,100,0,4,1,0,0,3,1
38,Blueville,4,20,1,0,3,0,500,117.794272,9,1,0,2,21,0,0,5.432324036,100,1,3,3,1,0,4,3
21,Greenville,4,21,0,1,3,1,600,65.94683404,8,1,0,2,0,0,0,5.433881885,68,0,3,2,1,0,2,2
23,Blueville,4,23,1,1,3,1,700,132.7003703,19,1,0,1,14,1,0,5.438539331,100,0,4,1,0,0,3,4
19,Greenville,4,85,1,1,0,1,1500,20.69281919,16,0,0,4,0,1,0,5.43921329,70,0,4,2,1,0,2,2
34,Blueville,4,72,1,1,3,0,1000,107.6836783,7,1,1,4,15,1,0,5.445261219,100,0,3,2,0,0,4,3
37,Greenville,4,74,0,1,3,1,400,206.3270745,15,1,1,1,1,0,0,5.446073844,40,0,4,1,1,0,1,3
34,Greenville,4,48,0,1,3,1,400,18.80559587,10,1,0,3,12,1,0,5.448726429,90,0,4,2,1,1,3,4
23,Blueville,4,83,1,1,3,1,2000,161.1270116,15,1,1,4,0,1,1,5.449362819,60,0,4,1,1,1,1,3
33,Greenville,4,85,1,1,3,1,2000,35.57880775,10,1,0,4,2,1,0,5.453056661,2,0,3,2,1,0,2,2
27,Blueville,4,7,1,0,1,1,900,100.7510425,8,1,0,1,14,1,0,5.456171103,20,0,4,1,1,1,4,3
33,Greenville,4,71,1,0,3,0,500,80.40421651,38,1,0,3,0,1,0,5.456403715,100,0,2,2,1,0,3,2
29,Blueville,4,27,1,0,0,0,1000,163.7854006,7,0,0,4,5,0,0,5.456432687,100,1,1,3,1,1,4,4
19,Blueville,4,7,1,0,0,1,1200,127.6677942,19,0,0,3,0,1,1,5.456870264,50,0,4,1,1,0,2,2
23,Greenville,4,58,1,1,0,0,1000,4.677164994,18,0,0,3,0,1,0,5.458828203,50,0,3,2,1,1,2,3
38,Blueville,4,50,0,0,1,1,1000,140.4922457,11,1,0,4,14,0,0,5.458992191,50,0,4,1,1,1,2,3
20,Blueville,4,39,1,0,0,1,700,182.3928163,20,0,0,2,7,1,0,5.466781995,40,0,2,1,0,1,2,3
25,Blueville,4,23,1,1,0,0,1500,182.0444678,9,0,1,3,20,1,0,5.471376973,40,0,2,2,1,0,3,4
20,Blueville,3,24,1,1,0,0,NA,132.5664981,21,0,1,1,10,1,0,5.475969191,2,0,4,2,1,0,4,1
20,Blueville,4,72,1,1,1,1,NA,114.6730244,17,1,0,3,15,1,1,5.4785699,80,0,4,1,0,0,1,1
23,Blueville,4,49,1,1,0,0,1500,194.1103263,20,0,0,3,5,1,0,5.478624549,100,0,4,2,1,1,4,4
18,Blueville,4,45,1,1,0,0,800,12.61471251,15,0,0,1,28,1,0,5.479532162,10,0,4,1,1,0,2,4
25,Blueville,4,50,1,0,0,0,1200,120.5381487,18,0,0,3,2,1,0,5.481067375,50,0,4,2,0,0,4,4
57,Greenville,4,78,1,1,3,0,1500,36.08805987,15,1,0,3,0,1,0,5.481957809,50,0,3,1,0,1,3,2
35,Greenville,4,38,0,1,3,1,900,15.77904245,7,1,1,1,0,1,0,5.482552563,25,0,4,1,0,1,4,4
40,Greenville,4,85,0,1,0,0,1000,20.67837504,23,0,0,2,0,1,0,5.486186696,50,0,4,2,1,0,2,3
19,Blueville,4,3,1,1,0,0,2000,30.12884604,38,0,0,3,1,1,1,5.486835944,50,0,3,2,1,0,3,2
44,Blueville,4,83,0,1,3,1,1000,12.02522942,23,1,0,4,0,1,0,5.488648967,40,0,4,1,1,0,2,2
42,Blueville,3,24,0,1,0,0,800,77.35224245,19,1,0,3,21,1,1,5.490935661,15,0,4,2,0,0,1,3
21,Blueville,4,20,1,0,1,0,1500,97.15333369,6,1,0,4,7,0,1,5.490972978,75,1,3,1,1,1,3,4
24,Greenville,3,58,1,1,0,1,500,4.692868151,24,0,1,3,0,1,1,5.491021382,50,0,4,1,1,1,2,4
21,Blueville,1,60,1,0,0,1,1000,131.0591542,21,0,0,1,5,1,1,5.492133191,0,0,4,1,0,0,1,4
20,Blueville,4,72,1,1,1,1,900,37.93138694,20,1,0,4,12,0,0,5.492786778,100,0,1,3,1,0,4,4
26,Blueville,4,63,0,0,3,1,1000,14.68681756,5,1,0,4,4,0,0,5.493367308,70,1,4,1,0,1,2,2
34,Greenville,4,62,1,0,3,0,450,5.620163993,15,1,0,3,0,0,1,5.495721932,70,1,1,3,1,0,3,4
22,Greenville,4,46,1,0,1,0,1500,87.52953666,11,1,0,3,0,0,0,5.501474699,50,0,2,2,1,1,3,3
31,Greenville,4,1,1,0,1,0,800,15.28454972,10,1,0,3,7,0,0,5.505372707,40,1,2,2,1,0,3,4
19,Blueville,4,3,1,1,0,1,1100,89.8691971,22,0,0,1,4,1,0,5.506587681,45,0,4,1,1,1,2,3
22,Blueville,4,60,0,0,0,0,NA,210.0564793,20,1,1,4,15,0,1,5.512508141,15,1,4,2,1,1,3,1
25,Blueville,4,66,0,1,3,1,800,27.27076779,9,1,1,3,5,0,0,5.516144261,75,1,4,1,1,1,3,4
29,Blueville,4,45,1,1,3,1,700,12.6093147,10,1,0,1,14,1,0,5.527234134,60,0,4,1,0,0,2,3
19,Blueville,4,83,1,1,0,1,1000,210.9886216,10,0,0,3,7,0,1,5.53087565,30,0,4,2,0,0,2,3
24,Greenville,4,46,1,0,1,1,1000,84.45854497,0,1,0,3,7,1,0,5.530947323,50,0,4,2,1,1,1,4
37,Blueville,4,72,1,1,3,0,1200,136.677313,3,1,0,3,21,0,0,5.53149409,100,1,2,2,1,1,2,2
28,Blueville,4,20,1,0,0,0,1000,152.3352025,9,0,0,4,21,0,0,5.532094416,5,0,3,2,1,0,4,3
66,Greenville,4,41,1,0,3,0,1000,15.22746182,22,1,1,3,7,0,1,5.54056002,60,0,2,2,0,0,3,2
26,Blueville,4,3,1,1,3,1,1000,153.8226141,20,1,0,1,2,1,0,5.547378053,30,0,4,1,1,0,1,4
20,Blueville,4,36,1,0,0,1,800,81.88437409,19,0,1,1,1,1,0,5.548993498,100,0,1,3,1,1,4,4
19,Greenville,4,53,1,0,1,1,1000,15.54315601,19,1,0,3,3,0,1,5.55395259,50,0,3,2,1,0,2,2
21,Blueville,4,23,1,1,0,0,700,100.6650914,21,0,0,3,3,1,1,5.560275512,0,0,2,2,0,1,3,4
27,Greenville,4,26,0,0,3,1,700,15.9502394,4,1,0,4,5,0,0,5.560880071,70,1,2,1,1,1,2,2
30,Greenville,4,25,1,1,3,0,1200,43.60242962,8,1,0,4,4,0,0,5.561921988,50,0,2,1,1,0,4,3
30,Greenville,2,25,1,1,0,0,NA,22.16253932,3,1,0,4,7,0,0,5.564885064,50,0,2,2,1,0,1,1
24,Greenville,4,65,0,0,3,1,1500,4.893625165,20,1,1,1,0,1,0,5.565142263,55,0,4,1,1,0,3,3
18,Blueville,4,19,1,1,0,0,820,26.82080741,13,0,0,4,5,1,0,5.56935613,4,0,4,1,1,1,3,4
36,Blueville,4,10,1,0,3,0,1000,132.4979165,24,1,0,3,21,0,0,5.570276822,70,0,4,1,1,1,4,3
33,Blueville,4,18,0,1,3,1,1200,12.23377047,15,1,0,3,3,1,1,5.570857092,60,0,2,2,1,1,3,2
20,Blueville,4,24,1,1,0,0,1100,132.5794111,21,0,0,4,7,1,0,5.571286503,0,0,4,3,1,0,2,3
22,Greenville,4,65,1,0,0,1,700,43.6050974,20,0,1,3,0,1,0,5.571486802,60,0,4,2,1,0,4,3
20,Blueville,4,34,1,1,0,0,700,42.58614152,17,0,0,1,14,1,0,5.571534094,100,0,4,2,1,1,2,3
49,Greenville,3,8,1,1,3,0,NA,21.61827544,38,1,0,1,2,1,0,5.573159727,80,0,4,3,0,0,3,1
23,Greenville,4,32,1,0,1,0,700,10.09583293,4,1,0,3,7,1,0,5.57890917,100,1,2,3,1,0,2,3
22,Blueville,4,83,1,1,0,1,1500,180.3029655,20,0,0,3,1,1,0,5.579163271,60,0,4,2,1,1,3,4
24,Greenville,4,85,1,1,1,1,1000,87.97305596,0,1,0,4,7,1,0,5.582067228,90,0,2,2,0,0,3,4
34,Greenville,4,8,1,1,3,0,700,7.338158998,21,1,0,3,4,0,0,5.588391566,60,1,2,2,1,1,3,2
20,Blueville,4,10,1,0,1,1,1000,100.3203114,30,1,1,4,14,1,0,5.589506895,50,0,4,3,1,0,2,4
19,Blueville,4,37,1,0,0,0,950,193.2902146,18,0,0,1,2,1,0,5.589672787,20,0,4,2,1,1,3,4
20,Greenville,4,26,1,0,0,0,600,5.352617946,10,1,0,2,0,1,0,5.597774801,60,0,4,3,0,0,2,2
21,Blueville,4,19,1,1,0,1,2000,47.3143785,20,0,0,4,5,1,0,5.598791377,50,0,2,2,0,0,1,3
20,Blueville,4,10,1,0,1,1,1500,217.470277,25,1,0,4,21,0,0,5.606122612,60,0,4,1,1,1,2,3
28,Greenville,4,21,1,1,1,0,1500,80.59103727,2,1,0,4,15,1,0,5.608769092,40,0,3,2,1,0,2,4
31,Blueville,4,49,0,1,3,1,750,100.5738807,15,1,0,4,15,1,0,5.611236121,100,0,4,1,1,0,3,4
28,Greenville,4,65,1,0,3,1,1300,4.990668432,2,1,0,3,4,0,1,5.616711166,45,0,4,2,1,1,2,3
28,Greenville,4,74,0,1,3,1,800,19.74776014,15,1,1,1,0,0,0,5.617412101,40,0,3,2,1,0,2,3
24,Blueville,4,24,1,1,3,1,800,100.5475085,29,1,0,1,7,1,1,5.618468564,60,1,4,1,1,1,3,2
38,Blueville,1,7,1,0,3,0,1500,111.1317268,12,1,0,3,7,1,1,5.619902765,5,0,2,3,1,0,2,3
54,Greenville,4,21,1,1,3,0,800,4.266219455,20,1,0,1,0,1,0,5.620265498,45,0,4,1,0,0,4,3
28,Blueville,4,7,1,0,3,1,1000,113.3086258,8,1,0,3,7,0,0,5.636493579,15,0,2,1,1,1,2,4
33,Greenville,4,33,0,1,3,1,900,23.22586288,8,1,1,4,1,1,1,5.637594602,50,0,4,2,0,1,1,4
23,Blueville,4,36,1,0,3,1,1300,66.23025632,20,1,1,1,13,1,0,5.644692464,60,0,4,1,1,0,2,4
38,Blueville,4,83,0,1,3,1,2000,210.9713665,23,1,1,3,3,1,0,5.64527364,15,0,1,1,1,1,2,2
19,Blueville,4,7,1,0,0,0,900,100.750804,16,0,0,2,7,1,1,5.648441442,80,1,2,3,1,0,2,4
21,Blueville,4,18,1,1,3,1,1200,98.20478166,33,1,0,2,0,1,0,5.650212018,60,0,3,2,0,0,3,3
22,Greenville,4,65,1,0,1,1,600,20.33059366,1,1,0,3,6,1,0,5.651303017,50,0,4,2,1,1,3,4
28,Blueville,4,45,0,1,3,1,600,15.01183322,10,1,0,3,4,1,0,5.656739674,50,0,4,2,1,0,3,2
20,Blueville,4,37,1,0,1,1,1600,172.5483317,1,1,0,2,7,1,1,5.658638755,50,0,4,2,1,1,3,3
19,Blueville,4,72,1,1,0,0,800,114.6851309,28,0,1,3,21,1,0,5.663163978,60,0,3,2,0,0,1,2
34,Greenville,4,32,1,0,3,0,700,18.72128138,19,1,0,2,0,1,0,5.668928898,100,0,4,1,1,0,3,2
21,Blueville,3,43,1,0,3,1,1000,131.8576651,31,1,0,1,14,0,0,5.681091527,30,0,4,1,1,0,3,2
25,Greenville,4,81,1,0,0,0,500,16.25628509,23,0,0,4,1,0,0,5.683048766,75,0,1,2,1,1,4,4
21,Blueville,4,72,1,1,0,1,800,42.63197323,38,0,1,2,12,1,0,5.68628727,100,0,2,2,1,1,2,3
24,Blueville,4,51,1,1,3,1,1200,183.5668821,21,1,0,3,3,0,1,5.691026448,60,1,2,1,1,0,2,2
34,Greenville,4,78,0,1,0,0,600,13.26492845,16,1,0,1,0,1,0,5.691298153,50,0,4,2,1,0,3,3
18,Greenville,3,25,1,1,0,0,1000,27.37699654,14,0,0,4,1,1,0,5.69280783,40,0,2,2,1,1,3,2
23,Blueville,4,45,1,1,0,0,900,37.07168938,19,0,0,1,14,1,0,5.698047006,40,0,4,1,1,1,3,4
31,Blueville,4,43,1,0,3,1,900,134.500247,3,1,0,1,21,0,0,5.699474267,20,0,4,1,1,0,3,4
20,Blueville,4,54,1,1,0,0,NA,45.63489092,18,0,0,1,2,1,0,5.699961237,60,0,4,2,0,0,1,1
29,Greenville,4,26,1,0,3,0,1200,15.92674825,4,1,0,3,5,1,0,5.710275897,50,0,3,2,1,1,3,2
23,Greenville,4,6,1,1,1,1,950,15.56048399,3,1,0,2,2,1,1,5.713738488,50,1,4,1,1,0,3,3
35,Blueville,4,22,0,0,3,0,600,100.5825719,21,1,0,4,15,0,0,5.714461227,100,1,4,2,1,1,4,4
28,Greenville,4,65,1,0,1,1,1200,117.3664241,4,1,0,4,3,1,0,5.715201424,50,0,3,1,1,0,3,3
20,Greenville,4,9,1,0,0,0,1500,87.49204587,16,0,1,1,1,1,0,5.715506275,80,0,4,1,1,0,3,4
19,Greenville,4,46,1,0,1,1,1000,3.785607305,28,1,0,3,0,1,0,5.717658215,60,0,2,1,1,1,3,3
24,Greenville,4,70,0,1,3,1,600,21.75062755,13,1,1,1,0,0,0,5.718065506,40,0,4,1,1,0,3,3
19,Blueville,3,10,1,0,0,0,800,38.67455929,28,0,0,3,21,1,0,5.720963845,10,0,3,2,0,0,2,2
71,Greenville,4,26,1,0,3,0,900,5.353280607,22,1,0,3,0,1,0,5.725780079,20,0,2,3,1,0,2,2
19,Greenville,4,70,1,1,0,1,1500,16.53810233,17,1,1,1,0,0,0,5.734370171,50,0,4,1,1,0,2,4
52,Greenville,3,78,1,1,3,0,900,9.296981243,20,1,0,4,10,0,0,5.740992849,40,1,3,2,1,1,2,3
21,Greenville,4,74,1,1,3,0,600,199.7963613,12,1,1,2,2,0,1,5.741006217,6,1,3,2,1,1,2,3
21,Greenville,4,28,1,1,3,1,600,91.64861971,14,1,1,2,0,0,0,5.741141325,60,0,4,1,1,0,2,2
32,Blueville,4,45,1,1,3,1,NA,34.45984081,12,1,0,3,5,1,1,5.743092087,20,0,2,2,1,0,4,1
21,Blueville,4,51,1,1,0,0,3600,107.0677318,20,0,1,3,7,1,1,5.750840883,50,0,4,2,1,1,4,4
19,Greenville,4,80,1,1,0,0,900,56.40914477,6,0,0,3,3,0,0,5.765510818,80,0,2,2,1,0,3,2
60,Greenville,4,58,1,1,3,0,NA,27.2126423,43,1,0,3,3,1,1,5.771854557,25,0,4,3,1,1,4,1
67,Blueville,4,51,0,1,3,1,1000,110.8669671,40,1,1,4,21,1,1,5.773500254,1,0,4,1,1,0,2,3
21,Blueville,4,3,1,1,0,0,800,47.32636424,21,0,0,4,0,1,0,5.7772226,50,0,4,3,1,0,3,3
20,Blueville,4,39,1,0,0,1,1000,192.3493551,33,0,0,4,2,1,0,5.780458684,80,0,1,1,0,1,3,2
30,Blueville,4,16,0,1,1,0,500,44.02909813,22,1,1,1,14,0,0,5.782291723,100,0,4,1,0,1,3,2
32,Greenville,4,73,0,0,3,1,800,89.57252597,12,1,0,4,2,1,0,5.782424592,40,0,4,2,1,1,4,4
20,Blueville,4,61,1,1,0,0,900,25.99318186,19,0,0,3,5,1,1,5.784304985,40,1,4,2,1,0,4,4
19,Greenville,4,32,1,0,0,0,750,18.71679513,10,0,0,4,7,1,0,5.791339725,100,0,3,2,1,0,3,2
25,Greenville,4,86,0,0,3,1,900,16.0438896,19,1,1,1,0,1,0,5.803342565,55,0,4,1,0,1,3,4
19,Blueville,4,37,1,0,0,1,900,95.66102723,18,0,0,1,3,1,0,5.803758859,10,0,4,1,0,1,3,4
27,Blueville,4,23,1,1,3,0,1000,97.22156942,21,1,0,4,14,1,0,5.804181765,30,0,2,1,1,1,4,4
28,Blueville,4,7,1,0,3,1,1000,183.6166463,28,1,0,4,6,1,1,5.804326796,10,0,4,3,0,1,2,4
30,Greenville,4,11,0,1,3,1,1200,27.01156355,17,1,0,2,3,0,1,5.806751883,80,0,2,1,1,0,2,2
28,Greenville,4,65,1,0,3,1,1200,4.996053986,16,1,0,4,5,0,1,5.810872015,40,0,3,2,1,0,3,3
31,Blueville,4,64,0,0,3,0,800,79.36756966,13,1,1,3,7,1,0,5.811382823,35,1,2,2,1,0,3,4
20,Blueville,4,45,1,1,0,0,2000,126.7880973,20,0,0,3,5,1,1,5.812104761,100,0,4,2,1,1,3,2
23,Greenville,4,46,1,0,3,1,1400,3.765652892,5,1,0,1,5,1,0,5.816455409,100,0,3,2,0,0,2,4
38,Greenville,4,6,0,1,3,1,800,78.55140699,22,1,1,2,2,1,0,5.825326814,50,0,3,3,1,0,2,2
42,Blueville,4,72,1,1,3,0,1000,42.63169983,10,1,1,2,21,0,0,5.826346211,100,0,2,2,0,1,1,4
34,Blueville,4,45,0,1,3,1,500,181.4113308,21,1,1,1,7,1,0,5.828058956,40,0,4,1,1,1,2,4
40,Greenville,4,59,0,1,2,1,500,16.02196579,7,0,1,4,1,0,0,5.82872222,10,0,4,1,1,0,3,4
35,Blueville,4,45,0,1,1,1,1200,40.63013495,11,1,0,1,14,0,0,5.829475368,60,0,4,1,1,0,3,2
24,Blueville,4,51,0,1,3,0,900,195.252535,9,1,0,3,5,1,1,5.830942901,50,0,3,1,1,0,2,3
25,Blueville,4,35,1,0,3,1,1100,212.6855096,13,1,1,1,1,1,0,5.834685966,100,0,4,2,1,0,4,4
25,Blueville,3,61,0,1,3,1,950,212.8510244,21,1,0,3,3,0,0,5.835337073,5,0,4,1,0,0,4,4
20,Greenville,1,5,0,1,0,0,500,16.00310935,26,0,0,3,4,0,0,5.839703741,5,1,2,2,1,1,3,3
21,Blueville,4,72,0,1,0,0,800,75.93338165,24,0,1,3,21,1,0,5.840546727,100,0,4,2,1,0,1,2
26,Greenville,4,25,1,1,3,0,NA,20.71522371,8,1,0,1,7,0,1,5.841226457,20,1,4,2,1,0,3,1
27,Blueville,4,72,1,1,1,1,1300,25.06612059,20,1,0,1,10,1,0,5.842493393,100,0,4,1,1,0,4,4
20,Blueville,4,60,1,0,0,0,1400,22.80121156,20,0,0,3,0,1,1,5.849300486,50,0,4,2,1,1,4,3
36,Greenville,4,44,1,0,3,0,1000,36.51503524,7,1,0,2,2,1,0,5.854202255,100,0,4,2,1,0,3,3
30,Greenville,4,71,1,0,3,1,NA,10.53244958,7,1,0,3,7,1,0,5.857762821,50,0,2,2,1,1,3,1
28,Blueville,3,19,1,1,0,0,800,172.1139663,2,1,0,3,4,0,0,5.862821922,20,0,1,1,0,1,2,2
26,Blueville,4,51,0,1,0,0,800,125.7371052,14,0,0,3,14,1,1,5.864629027,45,0,4,1,1,0,4,4
22,Blueville,4,45,1,1,3,1,900,24.02304727,3,1,0,1,28,1,0,5.871993257,60,0,4,2,0,1,3,4
20,Blueville,4,43,1,0,0,1,1500,199.2274277,18,0,0,4,3,1,1,5.872406666,50,0,3,3,0,0,4,4
26,Blueville,4,43,0,0,3,1,1000,44.9310222,15,1,0,4,14,0,0,5.874953325,30,0,4,1,1,0,2,3
40,Blueville,4,7,1,0,3,0,800,194.4131171,20,1,0,4,3,0,1,5.875394634,100,0,4,2,0,1,3,2
22,Blueville,4,3,1,1,3,1,1100,199.2077701,5,1,0,1,14,1,0,5.882357822,0,0,4,1,1,0,3,4
21,Greenville,4,26,1,0,1,1,1400,5.351292353,3,1,0,2,3,1,0,5.883561295,70,0,3,2,0,0,3,3
32,Blueville,4,19,1,1,3,1,1800,30.01265699,38,1,0,3,0,1,0,5.883826838,60,0,3,2,1,1,4,3
40,Greenville,4,8,1,1,3,0,800,93.44926173,15,1,0,3,4,0,0,5.885687729,90,1,4,2,1,0,3,4
22,Blueville,1,45,1,1,0,0,1200,24.02471095,15,0,0,1,21,1,0,5.89158576,2,0,4,3,1,0,3,4
